UF;MUNICIPIO;TIPO DE VEÍCULO;QUANTIDADE
PB;COREMAS;SEMI-REBOQUE;3
PB;COREMAS;SIDE-CAR;0
PB;COREMAS;OUTROS;0
PB;COREMAS;TRATOR ESTEI;0
PB;COREMAS;TRATOR RODAS;0
PB;COREMAS;TRICICLO;1
PB;COREMAS;UTILITARIO;21
PB;COXIXOLA;AUTOMOVEL;134
PB;COXIXOLA;BONDE;0
PB;COXIXOLA;CAMINHAO;8
PB;COXIXOLA;CAMINHAO TRATOR;0
PB;COXIXOLA;CAMINHONETE;45
PB;COXIXOLA;CAMIONETA;14
PB;COXIXOLA;CHASSI PLATAF;0
PB;COXIXOLA;CICLOMOTOR;2
PB;COXIXOLA;MICRO-ONIBUS;10
PB;COXIXOLA;MOTOCICLETA;165
PB;COXIXOLA;MOTONETA;21
PB;COXIXOLA;ONIBUS;5
PB;COXIXOLA;QUADRICICLO;0
PB;COXIXOLA;REBOQUE;4
PB;COXIXOLA;SEMI-REBOQUE;0
PB;COXIXOLA;SIDE-CAR;0
PB;COXIXOLA;OUTROS;0
PB;COXIXOLA;TRATOR ESTEI;0
PB;COXIXOLA;TRATOR RODAS;0
PB;COXIXOLA;TRICICLO;0
PB;COXIXOLA;UTILITARIO;0
PB;CRUZ DO ESPIRITO SANTO;AUTOMOVEL;1347
PB;CRUZ DO ESPIRITO SANTO;BONDE;0
PB;CRUZ DO ESPIRITO SANTO;CAMINHAO;44
PB;CRUZ DO ESPIRITO SANTO;CAMINHAO TRATOR;4
PB;CRUZ DO ESPIRITO SANTO;CAMINHONETE;183
PB;CRUZ DO ESPIRITO SANTO;CAMIONETA;31
PB;CRUZ DO ESPIRITO SANTO;CHASSI PLATAF;0
PB;CRUZ DO ESPIRITO SANTO;CICLOMOTOR;84
PB;CRUZ DO ESPIRITO SANTO;MICRO-ONIBUS;9
PB;CRUZ DO ESPIRITO SANTO;MOTOCICLETA;2509
PB;CRUZ DO ESPIRITO SANTO;MOTONETA;68
PB;CRUZ DO ESPIRITO SANTO;ONIBUS;34
PB;CRUZ DO ESPIRITO SANTO;QUADRICICLO;0
PB;CRUZ DO ESPIRITO SANTO;REBOQUE;11
PB;CRUZ DO ESPIRITO SANTO;SEMI-REBOQUE;8
PB;CRUZ DO ESPIRITO SANTO;SIDE-CAR;0
PB;CRUZ DO ESPIRITO SANTO;OUTROS;0
PB;CRUZ DO ESPIRITO SANTO;TRATOR ESTEI;0
PB;CRUZ DO ESPIRITO SANTO;TRATOR RODAS;0
PB;CRUZ DO ESPIRITO SANTO;TRICICLO;0
PB;CRUZ DO ESPIRITO SANTO;UTILITARIO;14
PB;CUBATI;AUTOMOVEL;501
PB;CUBATI;BONDE;0
PB;CUBATI;CAMINHAO;43
PB;CUBATI;CAMINHAO TRATOR;1
PB;CUBATI;CAMINHONETE;86
PB;CUBATI;CAMIONETA;15
PB;CUBATI;CHASSI PLATAF;0
PB;CUBATI;CICLOMOTOR;2
PB;CUBATI;MICRO-ONIBUS;9
PB;CUBATI;MOTOCICLETA;561
PB;CUBATI;MOTONETA;28
PB;CUBATI;ONIBUS;6
PB;CUBATI;QUADRICICLO;0
PB;CUBATI;REBOQUE;15
PB;CUBATI;SEMI-REBOQUE;0
PB;CUBATI;SIDE-CAR;0
PB;CUBATI;OUTROS;0
PB;CUBATI;TRATOR ESTEI;0
PB;CUBATI;TRATOR RODAS;0
PB;CUBATI;TRICICLO;1
PB;CUBATI;UTILITARIO;3
PB;CUITE;AUTOMOVEL;1478
PB;CUITE;BONDE;0
PB;CUITE;CAMINHAO;87
PB;CUITE;CAMINHAO TRATOR;6
PB;CUITE;CAMINHONETE;245
PB;CUITE;CAMIONETA;53
PB;CUITE;CHASSI PLATAF;0
PB;CUITE;CICLOMOTOR;2
PB;CUITE;MICRO-ONIBUS;13
PB;CUITE;MOTOCICLETA;1516
PB;CUITE;MOTONETA;237
PB;CUITE;ONIBUS;19
PB;CUITE;QUADRICICLO;0
PB;CUITE;REBOQUE;40
PB;CUITE;SEMI-REBOQUE;9
PB;CUITE;SIDE-CAR;0
PB;CUITE;OUTROS;0
PB;CUITE;TRATOR ESTEI;0
PB;CUITE;TRATOR RODAS;0
PB;CUITE;TRICICLO;0
PB;CUITE;UTILITARIO;22
PB;CUITE DE MAMANGUAPE;AUTOMOVEL;466
PB;CUITE DE MAMANGUAPE;BONDE;0
PB;CUITE DE MAMANGUAPE;CAMINHAO;23
PB;CUITE DE MAMANGUAPE;CAMINHAO TRATOR;0
PB;CUITE DE MAMANGUAPE;CAMINHONETE;81
PB;CUITE DE MAMANGUAPE;CAMIONETA;25
PB;CUITE DE MAMANGUAPE;CHASSI PLATAF;0
PB;CUITE DE MAMANGUAPE;CICLOMOTOR;3
PB;CUITE DE MAMANGUAPE;MICRO-ONIBUS;10
PB;CUITE DE MAMANGUAPE;MOTOCICLETA;764
PB;CUITE DE MAMANGUAPE;MOTONETA;56
PB;CUITE DE MAMANGUAPE;ONIBUS;42
PB;CUITE DE MAMANGUAPE;QUADRICICLO;0
PB;CUITE DE MAMANGUAPE;REBOQUE;2
PB;CUITE DE MAMANGUAPE;SEMI-REBOQUE;0
PB;CUITE DE MAMANGUAPE;SIDE-CAR;0
PB;CUITE DE MAMANGUAPE;OUTROS;0
PB;CUITE DE MAMANGUAPE;TRATOR ESTEI;0
PB;CUITE DE MAMANGUAPE;TRATOR RODAS;0
PB;CUITE DE MAMANGUAPE;TRICICLO;0
PB;CUITE DE MAMANGUAPE;UTILITARIO;1
PB;CUITEGI;AUTOMOVEL;584
PB;CUITEGI;BONDE;0
PB;CUITEGI;CAMINHAO;26
PB;CUITEGI;CAMINHAO TRATOR;3
PB;CUITEGI;CAMINHONETE;86
PB;CUITEGI;CAMIONETA;13
PB;CUITEGI;CHASSI PLATAF;0
PB;CUITEGI;CICLOMOTOR;87
PB;CUITEGI;MICRO-ONIBUS;4
PB;CUITEGI;MOTOCICLETA;728
PB;CUITEGI;MOTONETA;143
PB;CUITEGI;ONIBUS;4
PB;CUITEGI;QUADRICICLO;0
PB;CUITEGI;REBOQUE;2
PB;CUITEGI;SEMI-REBOQUE;3
PB;CUITEGI;SIDE-CAR;0
PB;CUITEGI;OUTROS;0
PB;CUITEGI;TRATOR ESTEI;0
PB;CUITEGI;TRATOR RODAS;0
PB;CUITEGI;TRICICLO;0
PB;CUITEGI;UTILITARIO;2
PB;CURRAL DE CIMA;AUTOMOVEL;340
PB;CURRAL DE CIMA;BONDE;0
PB;CURRAL DE CIMA;CAMINHAO;18
PB;CURRAL DE CIMA;CAMINHAO TRATOR;0
PB;CURRAL DE CIMA;CAMINHONETE;95
PB;CURRAL DE CIMA;CAMIONETA;11
PB;CURRAL DE CIMA;CHASSI PLATAF;0
PB;CURRAL DE CIMA;CICLOMOTOR;1
PB;CURRAL DE CIMA;MICRO-ONIBUS;5
PB;CURRAL DE CIMA;MOTOCICLETA;739
PB;CURRAL DE CIMA;MOTONETA;43
PB;CURRAL DE CIMA;ONIBUS;20
PB;CURRAL DE CIMA;QUADRICICLO;0
PB;CURRAL DE CIMA;REBOQUE;4
PB;CURRAL DE CIMA;SEMI-REBOQUE;0
PB;CURRAL DE CIMA;SIDE-CAR;0
PB;CURRAL DE CIMA;OUTROS;0
PB;CURRAL DE CIMA;TRATOR ESTEI;0
PB;CURRAL DE CIMA;TRATOR RODAS;0
PB;CURRAL DE CIMA;TRICICLO;0
PB;CURRAL DE CIMA;UTILITARIO;0
PB;CURRAL VELHO;AUTOMOVEL;71
PB;CURRAL VELHO;BONDE;0
PB;CURRAL VELHO;CAMINHAO;8
PB;CURRAL VELHO;CAMINHAO TRATOR;0
PB;CURRAL VELHO;CAMINHONETE;31
PB;CURRAL VELHO;CAMIONETA;2
PB;CURRAL VELHO;CHASSI PLATAF;0
PB;CURRAL VELHO;CICLOMOTOR;0
PB;CURRAL VELHO;MICRO-ONIBUS;3
PB;CURRAL VELHO;MOTOCICLETA;327
PB;CURRAL VELHO;MOTONETA;21
PB;CURRAL VELHO;ONIBUS;3
PB;CURRAL VELHO;QUADRICICLO;0
PB;CURRAL VELHO;REBOQUE;2
PB;CURRAL VELHO;SEMI-REBOQUE;0
PB;CURRAL VELHO;SIDE-CAR;0
PB;CURRAL VELHO;OUTROS;0
PB;CURRAL VELHO;TRATOR ESTEI;0
PB;CURRAL VELHO;TRATOR RODAS;0
PB;CURRAL VELHO;TRICICLO;0
PB;CURRAL VELHO;UTILITARIO;0
PB;DAMIAO;AUTOMOVEL;369
PB;DAMIAO;BONDE;0
PB;DAMIAO;CAMINHAO;35
PB;DAMIAO;CAMINHAO TRATOR;0
PB;DAMIAO;CAMINHONETE;54
PB;DAMIAO;CAMIONETA;12
PB;DAMIAO;CHASSI PLATAF;0
PB;DAMIAO;CICLOMOTOR;0
PB;DAMIAO;MICRO-ONIBUS;9
PB;DAMIAO;MOTOCICLETA;167
PB;DAMIAO;MOTONETA;4
PB;DAMIAO;ONIBUS;8
PB;DAMIAO;QUADRICICLO;0
PB;DAMIAO;REBOQUE;1
PB;DAMIAO;SEMI-REBOQUE;0
PB;DAMIAO;SIDE-CAR;0
PB;DAMIAO;OUTROS;0
PB;DAMIAO;TRATOR ESTEI;0
PB;DAMIAO;TRATOR RODAS;0
PB;DAMIAO;TRICICLO;0
PB;DAMIAO;UTILITARIO;0
PB;DESTERRO;AUTOMOVEL;678
PB;DESTERRO;BONDE;0
PB;DESTERRO;CAMINHAO;26
PB;DESTERRO;CAMINHAO TRATOR;5
PB;DESTERRO;CAMINHONETE;166
PB;DESTERRO;CAMIONETA;17
PB;DESTERRO;CHASSI PLATAF;0
PB;DESTERRO;CICLOMOTOR;3
PB;DESTERRO;MICRO-ONIBUS;15
PB;DESTERRO;MOTOCICLETA;1032
PB;DESTERRO;MOTONETA;223
PB;DESTERRO;ONIBUS;6
PB;DESTERRO;QUADRICICLO;0
PB;DESTERRO;REBOQUE;8
PB;DESTERRO;SEMI-REBOQUE;8
PB;DESTERRO;SIDE-CAR;0
PB;DESTERRO;OUTROS;0
PB;DESTERRO;TRATOR ESTEI;0
PB;DESTERRO;TRATOR RODAS;0
PB;DESTERRO;TRICICLO;1
PB;DESTERRO;UTILITARIO;22
PB;DIAMANTE;AUTOMOVEL;332
PB;DIAMANTE;BONDE;0
PB;DIAMANTE;CAMINHAO;22
PB;DIAMANTE;CAMINHAO TRATOR;0
PB;DIAMANTE;CAMINHONETE;71
PB;DIAMANTE;CAMIONETA;6
PB;DIAMANTE;CHASSI PLATAF;0
PB;DIAMANTE;CICLOMOTOR;2
PB;DIAMANTE;MICRO-ONIBUS;5
PB;DIAMANTE;MOTOCICLETA;939
PB;DIAMANTE;MOTONETA;76
PB;DIAMANTE;ONIBUS;5
PB;DIAMANTE;QUADRICICLO;0
PB;DIAMANTE;REBOQUE;5
PB;DIAMANTE;SEMI-REBOQUE;0
PB;DIAMANTE;SIDE-CAR;0
PB;DIAMANTE;OUTROS;0
PB;DIAMANTE;TRATOR ESTEI;0
PB;DIAMANTE;TRATOR RODAS;0
PB;DIAMANTE;TRICICLO;0
PB;DIAMANTE;UTILITARIO;1
PB;DONA INES;AUTOMOVEL;676
PB;DONA INES;BONDE;0
PB;DONA INES;CAMINHAO;56
PB;DONA INES;CAMINHAO TRATOR;0
PB;DONA INES;CAMINHONETE;114
PB;DONA INES;CAMIONETA;36
PB;DONA INES;CHASSI PLATAF;0
PB;DONA INES;CICLOMOTOR;4
PB;DONA INES;MICRO-ONIBUS;18
PB;DONA INES;MOTOCICLETA;997
PB;DONA INES;MOTONETA;58
PB;DONA INES;ONIBUS;25
PB;DONA INES;QUADRICICLO;0
PB;DONA INES;REBOQUE;3
PB;DONA INES;SEMI-REBOQUE;0
PB;DONA INES;SIDE-CAR;0
PB;DONA INES;OUTROS;0
PB;DONA INES;TRATOR ESTEI;0
PB;DONA INES;TRATOR RODAS;0
PB;DONA INES;TRICICLO;1
PB;DONA INES;UTILITARIO;3
PB;DUAS ESTRADAS;AUTOMOVEL;278
PB;DUAS ESTRADAS;BONDE;0
PB;DUAS ESTRADAS;CAMINHAO;13
PB;DUAS ESTRADAS;CAMINHAO TRATOR;0
PB;DUAS ESTRADAS;CAMINHONETE;50
PB;DUAS ESTRADAS;CAMIONETA;16
PB;DUAS ESTRADAS;CHASSI PLATAF;0
PB;DUAS ESTRADAS;CICLOMOTOR;1
PB;DUAS ESTRADAS;MICRO-ONIBUS;7
PB;DUAS ESTRADAS;MOTOCICLETA;424
PB;DUAS ESTRADAS;MOTONETA;65
PB;DUAS ESTRADAS;ONIBUS;5
PB;DUAS ESTRADAS;QUADRICICLO;0
PB;DUAS ESTRADAS;REBOQUE;0
PB;DUAS ESTRADAS;SEMI-REBOQUE;0
PB;DUAS ESTRADAS;SIDE-CAR;0
PB;DUAS ESTRADAS;OUTROS;0
PB;DUAS ESTRADAS;TRATOR ESTEI;0
PB;DUAS ESTRADAS;TRATOR RODAS;0
PB;DUAS ESTRADAS;TRICICLO;0
PB;DUAS ESTRADAS;UTILITARIO;1
PB;EMAS;AUTOMOVEL;162
PB;EMAS;BONDE;0
PB;EMAS;CAMINHAO;10
PB;EMAS;CAMINHAO TRATOR;0
PB;EMAS;CAMINHONETE;30
PB;EMAS;CAMIONETA;3
PB;EMAS;CHASSI PLATAF;0
PB;EMAS;CICLOMOTOR;2
PB;EMAS;MICRO-ONIBUS;8
PB;EMAS;MOTOCICLETA;273
PB;EMAS;MOTONETA;11
PB;EMAS;ONIBUS;5
PB;EMAS;QUADRICICLO;0
PB;EMAS;REBOQUE;4
PB;EMAS;SEMI-REBOQUE;0
PB;EMAS;SIDE-CAR;0
PB;EMAS;OUTROS;0
PB;EMAS;TRATOR ESTEI;0
PB;EMAS;TRATOR RODAS;0
PB;EMAS;TRICICLO;0
PB;EMAS;UTILITARIO;1
PB;ESPERANCA;AUTOMOVEL;4099
PB;ESPERANCA;BONDE;0
PB;ESPERANCA;CAMINHAO;570
PB;ESPERANCA;CAMINHAO TRATOR;51
PB;ESPERANCA;CAMINHONETE;656
PB;ESPERANCA;CAMIONETA;249
PB;ESPERANCA;CHASSI PLATAF;1
PB;ESPERANCA;CICLOMOTOR;59
PB;ESPERANCA;MICRO-ONIBUS;32
PB;ESPERANCA;MOTOCICLETA;4043
PB;ESPERANCA;MOTONETA;577
PB;ESPERANCA;ONIBUS;95
PB;ESPERANCA;QUADRICICLO;0
PB;ESPERANCA;REBOQUE;102
PB;ESPERANCA;SEMI-REBOQUE;74
PB;ESPERANCA;SIDE-CAR;0
PB;ESPERANCA;OUTROS;0
PB;ESPERANCA;TRATOR ESTEI;0
PB;ESPERANCA;TRATOR RODAS;0
PB;ESPERANCA;TRICICLO;18
PB;ESPERANCA;UTILITARIO;67
PB;FAGUNDES;AUTOMOVEL;755
PB;FAGUNDES;BONDE;0
PB;FAGUNDES;CAMINHAO;48
PB;FAGUNDES;CAMINHAO TRATOR;0
PB;FAGUNDES;CAMINHONETE;169
PB;FAGUNDES;CAMIONETA;28
PB;FAGUNDES;CHASSI PLATAF;1
PB;FAGUNDES;CICLOMOTOR;2
PB;FAGUNDES;MICRO-ONIBUS;15
PB;FAGUNDES;MOTOCICLETA;1539
PB;FAGUNDES;MOTONETA;51
PB;FAGUNDES;ONIBUS;35
PB;FAGUNDES;QUADRICICLO;0
PB;FAGUNDES;REBOQUE;5
PB;FAGUNDES;SEMI-REBOQUE;1
PB;FAGUNDES;SIDE-CAR;0
PB;FAGUNDES;OUTROS;0
PB;FAGUNDES;TRATOR ESTEI;0
PB;FAGUNDES;TRATOR RODAS;0
PB;FAGUNDES;TRICICLO;0
PB;FAGUNDES;UTILITARIO;5
PB;FREI MARTINHO;AUTOMOVEL;101
PB;FREI MARTINHO;BONDE;0
PB;FREI MARTINHO;CAMINHAO;10
PB;FREI MARTINHO;CAMINHAO TRATOR;1
PB;FREI MARTINHO;CAMINHONETE;28
PB;FREI MARTINHO;CAMIONETA;3
PB;FREI MARTINHO;CHASSI PLATAF;0
PB;FREI MARTINHO;CICLOMOTOR;0
PB;FREI MARTINHO;MICRO-ONIBUS;2
PB;FREI MARTINHO;MOTOCICLETA;173
PB;FREI MARTINHO;MOTONETA;12
PB;FREI MARTINHO;ONIBUS;6
PB;FREI MARTINHO;QUADRICICLO;0
PB;FREI MARTINHO;REBOQUE;0
PB;FREI MARTINHO;SEMI-REBOQUE;2
PB;FREI MARTINHO;SIDE-CAR;0
PB;FREI MARTINHO;OUTROS;0
PB;FREI MARTINHO;TRATOR ESTEI;0
PB;FREI MARTINHO;TRATOR RODAS;0
PB;FREI MARTINHO;TRICICLO;0
PB;FREI MARTINHO;UTILITARIO;0
PB;GADO BRAVO;AUTOMOVEL;484
PB;GADO BRAVO;BONDE;0
PB;GADO BRAVO;CAMINHAO;61
PB;GADO BRAVO;CAMINHAO TRATOR;0
PB;GADO BRAVO;CAMINHONETE;83
PB;GADO BRAVO;CAMIONETA;23
PB;GADO BRAVO;CHASSI PLATAF;0
PB;GADO BRAVO;CICLOMOTOR;0
PB;GADO BRAVO;MICRO-ONIBUS;40
PB;GADO BRAVO;MOTOCICLETA;447
PB;GADO BRAVO;MOTONETA;12
PB;GADO BRAVO;ONIBUS;20
PB;GADO BRAVO;QUADRICICLO;0
PB;GADO BRAVO;REBOQUE;3
PB;GADO BRAVO;SEMI-REBOQUE;1
PB;GADO BRAVO;SIDE-CAR;0
PB;GADO BRAVO;OUTROS;0
PB;GADO BRAVO;TRATOR ESTEI;0
PB;GADO BRAVO;TRATOR RODAS;0
PB;GADO BRAVO;TRICICLO;0
PB;GADO BRAVO;UTILITARIO;3
PB;GUARABIRA;AUTOMOVEL;7962
PB;GUARABIRA;BONDE;0
PB;GUARABIRA;CAMINHAO;603
PB;GUARABIRA;CAMINHAO TRATOR;37
PB;GUARABIRA;CAMINHONETE;1466
PB;GUARABIRA;CAMIONETA;418
PB;GUARABIRA;CHASSI PLATAF;0
PB;GUARABIRA;CICLOMOTOR;1681
PB;GUARABIRA;MICRO-ONIBUS;78
PB;GUARABIRA;MOTOCICLETA;9343
PB;GUARABIRA;MOTONETA;2165
PB;GUARABIRA;ONIBUS;269
PB;GUARABIRA;QUADRICICLO;0
PB;GUARABIRA;REBOQUE;96
PB;GUARABIRA;SEMI-REBOQUE;58
PB;GUARABIRA;SIDE-CAR;0
PB;GUARABIRA;OUTROS;0
PB;GUARABIRA;TRATOR ESTEI;0
PB;GUARABIRA;TRATOR RODAS;0
PB;GUARABIRA;TRICICLO;5
PB;GUARABIRA;UTILITARIO;145
PB;GURINHEM;AUTOMOVEL;936
PB;GURINHEM;BONDE;0
PB;GURINHEM;CAMINHAO;70
PB;GURINHEM;CAMINHAO TRATOR;1
PB;GURINHEM;CAMINHONETE;148
PB;GURINHEM;CAMIONETA;30
PB;GURINHEM;CHASSI PLATAF;0
PB;GURINHEM;CICLOMOTOR;47
PB;GURINHEM;MICRO-ONIBUS;12
PB;GURINHEM;MOTOCICLETA;1789
PB;GURINHEM;MOTONETA;71
PB;GURINHEM;ONIBUS;33
PB;GURINHEM;QUADRICICLO;0
PB;GURINHEM;REBOQUE;30
PB;GURINHEM;SEMI-REBOQUE;4
PB;GURINHEM;SIDE-CAR;0
PB;GURINHEM;OUTROS;0
PB;GURINHEM;TRATOR ESTEI;0
PB;GURINHEM;TRATOR RODAS;0
PB;GURINHEM;TRICICLO;3
PB;GURINHEM;UTILITARIO;7
PB;GURJAO;AUTOMOVEL;235
PB;GURJAO;BONDE;0
PB;GURJAO;CAMINHAO;24
PB;GURJAO;CAMINHAO TRATOR;5
PB;GURJAO;CAMINHONETE;52
PB;GURJAO;CAMIONETA;3
PB;GURJAO;CHASSI PLATAF;0
PB;GURJAO;CICLOMOTOR;0
PB;GURJAO;MICRO-ONIBUS;4
PB;GURJAO;MOTOCICLETA;266
PB;GURJAO;MOTONETA;8
PB;GURJAO;ONIBUS;6
PB;GURJAO;QUADRICICLO;0
PB;GURJAO;REBOQUE;6
PB;GURJAO;SEMI-REBOQUE;11
PB;GURJAO;SIDE-CAR;0
PB;GURJAO;OUTROS;0
PB;GURJAO;TRATOR ESTEI;0
PB;GURJAO;TRATOR RODAS;0
PB;GURJAO;TRICICLO;0
PB;GURJAO;UTILITARIO;0
PB;IBIARA;AUTOMOVEL;318
PB;IBIARA;BONDE;0
PB;IBIARA;CAMINHAO;12
PB;IBIARA;CAMINHAO TRATOR;1
PB;IBIARA;CAMINHONETE;88
PB;IBIARA;CAMIONETA;10
PB;IBIARA;CHASSI PLATAF;0
PB;IBIARA;CICLOMOTOR;4
PB;IBIARA;MICRO-ONIBUS;5
PB;IBIARA;MOTOCICLETA;914
PB;IBIARA;MOTONETA;86
PB;IBIARA;ONIBUS;5
PB;IBIARA;QUADRICICLO;0
PB;IBIARA;REBOQUE;6
PB;IBIARA;SEMI-REBOQUE;1
PB;IBIARA;SIDE-CAR;0
PB;IBIARA;OUTROS;0
PB;IBIARA;TRATOR ESTEI;0
PB;IBIARA;TRATOR RODAS;0
PB;IBIARA;TRICICLO;0
PB;IBIARA;UTILITARIO;0
PB;IGARACY;AUTOMOVEL;359
PB;IGARACY;BONDE;0
PB;IGARACY;CAMINHAO;21
PB;IGARACY;CAMINHAO TRATOR;0
PB;IGARACY;CAMINHONETE;87
PB;IGARACY;CAMIONETA;11
PB;IGARACY;CHASSI PLATAF;0
PB;IGARACY;CICLOMOTOR;1
PB;IGARACY;MICRO-ONIBUS;6
PB;IGARACY;MOTOCICLETA;1128
PB;IGARACY;MOTONETA;54
PB;IGARACY;ONIBUS;5
PB;IGARACY;QUADRICICLO;0
PB;IGARACY;REBOQUE;3
PB;IGARACY;SEMI-REBOQUE;0
PB;IGARACY;SIDE-CAR;0
PB;IGARACY;OUTROS;0
PB;IGARACY;TRATOR ESTEI;0
PB;IGARACY;TRATOR RODAS;0
PB;IGARACY;TRICICLO;0
PB;IGARACY;UTILITARIO;2
PB;IMACULADA;AUTOMOVEL;362
PB;IMACULADA;BONDE;0
PB;IMACULADA;CAMINHAO;16
PB;IMACULADA;CAMINHAO TRATOR;1
PB;IMACULADA;CAMINHONETE;115
PB;IMACULADA;CAMIONETA;20
PB;IMACULADA;CHASSI PLATAF;0
PB;IMACULADA;CICLOMOTOR;51
PB;IMACULADA;MICRO-ONIBUS;24
PB;IMACULADA;MOTOCICLETA;590
PB;IMACULADA;MOTONETA;69
PB;IMACULADA;ONIBUS;10
PB;IMACULADA;QUADRICICLO;0
PB;IMACULADA;REBOQUE;2
PB;IMACULADA;SEMI-REBOQUE;0
PB;IMACULADA;SIDE-CAR;0
PB;IMACULADA;OUTROS;0
PB;IMACULADA;TRATOR ESTEI;0
PB;IMACULADA;TRATOR RODAS;0
PB;IMACULADA;TRICICLO;0
PB;IMACULADA;UTILITARIO;4
PB;INGA;AUTOMOVEL;1571
PB;INGA;BONDE;0
PB;INGA;CAMINHAO;130
PB;INGA;CAMINHAO TRATOR;4
PB;INGA;CAMINHONETE;238
PB;INGA;CAMIONETA;76
PB;INGA;CHASSI PLATAF;0
PB;INGA;CICLOMOTOR;498
PB;INGA;MICRO-ONIBUS;16
PB;INGA;MOTOCICLETA;2901
PB;INGA;MOTONETA;205
PB;INGA;ONIBUS;40
PB;INGA;QUADRICICLO;0
PB;INGA;REBOQUE;30
PB;INGA;SEMI-REBOQUE;4
PB;INGA;SIDE-CAR;0
PB;INGA;OUTROS;0
PB;INGA;TRATOR ESTEI;0
PB;INGA;TRATOR RODAS;0
PB;INGA;TRICICLO;0
PB;INGA;UTILITARIO;8
PB;ITABAIANA;AUTOMOVEL;2594
PB;ITABAIANA;BONDE;0
PB;ITABAIANA;CAMINHAO;164
PB;ITABAIANA;CAMINHAO TRATOR;6
PB;ITABAIANA;CAMINHONETE;502
PB;ITABAIANA;CAMIONETA;191
PB;ITABAIANA;CHASSI PLATAF;0
PB;ITABAIANA;CICLOMOTOR;624
PB;ITABAIANA;MICRO-ONIBUS;18
PB;ITABAIANA;MOTOCICLETA;3148
PB;ITABAIANA;MOTONETA;307
PB;ITABAIANA;ONIBUS;42
PB;ITABAIANA;QUADRICICLO;0
PB;ITABAIANA;REBOQUE;88
PB;ITABAIANA;SEMI-REBOQUE;7
PB;ITABAIANA;SIDE-CAR;0
PB;ITABAIANA;OUTROS;0
PB;ITABAIANA;TRATOR ESTEI;0
PB;ITABAIANA;TRATOR RODAS;0
PB;ITABAIANA;TRICICLO;1
PB;ITABAIANA;UTILITARIO;32
PB;ITAPORANGA;AUTOMOVEL;2172
PB;ITAPORANGA;BONDE;0
PB;ITAPORANGA;CAMINHAO;164
PB;ITAPORANGA;CAMINHAO TRATOR;7
PB;ITAPORANGA;CAMINHONETE;553
PB;ITAPORANGA;CAMIONETA;77
PB;ITAPORANGA;CHASSI PLATAF;0
PB;ITAPORANGA;CICLOMOTOR;146
PB;ITAPORANGA;MICRO-ONIBUS;47
PB;ITAPORANGA;MOTOCICLETA;4822
PB;ITAPORANGA;MOTONETA;678
PB;ITAPORANGA;ONIBUS;27
PB;ITAPORANGA;QUADRICICLO;0
PB;ITAPORANGA;REBOQUE;45
PB;ITAPORANGA;SEMI-REBOQUE;9
PB;ITAPORANGA;SIDE-CAR;0
PB;ITAPORANGA;OUTROS;0
PB;ITAPORANGA;TRATOR ESTEI;0
PB;ITAPORANGA;TRATOR RODAS;0
PB;ITAPORANGA;TRICICLO;5
PB;ITAPORANGA;UTILITARIO;37
PB;ITAPOROROCA;AUTOMOVEL;1623
PB;ITAPOROROCA;BONDE;0
PB;ITAPOROROCA;CAMINHAO;133
PB;ITAPOROROCA;CAMINHAO TRATOR;3
PB;ITAPOROROCA;CAMINHONETE;365
PB;ITAPOROROCA;CAMIONETA;42
PB;ITAPOROROCA;CHASSI PLATAF;0
PB;ITAPOROROCA;CICLOMOTOR;25
PB;ITAPOROROCA;MICRO-ONIBUS;6
PB;ITAPOROROCA;MOTOCICLETA;2931
PB;ITAPOROROCA;MOTONETA;524
PB;ITAPOROROCA;ONIBUS;41
PB;ITAPOROROCA;QUADRICICLO;0
PB;ITAPOROROCA;REBOQUE;15
PB;ITAPOROROCA;SEMI-REBOQUE;3
PB;ITAPOROROCA;SIDE-CAR;0
PB;ITAPOROROCA;OUTROS;0
PB;ITAPOROROCA;TRATOR ESTEI;0
PB;ITAPOROROCA;TRATOR RODAS;0
PB;ITAPOROROCA;TRICICLO;0
PB;ITAPOROROCA;UTILITARIO;15
PB;ITATUBA;AUTOMOVEL;522
PB;ITATUBA;BONDE;0
PB;ITATUBA;CAMINHAO;47
PB;ITATUBA;CAMINHAO TRATOR;7
PB;ITATUBA;CAMINHONETE;151
PB;ITATUBA;CAMIONETA;18
PB;ITATUBA;CHASSI PLATAF;0
PB;ITATUBA;CICLOMOTOR;30
PB;ITATUBA;MICRO-ONIBUS;5
PB;ITATUBA;MOTOCICLETA;1229
PB;ITATUBA;MOTONETA;57
PB;ITATUBA;ONIBUS;16
PB;ITATUBA;QUADRICICLO;0
PB;ITATUBA;REBOQUE;7
PB;ITATUBA;SEMI-REBOQUE;14
PB;ITATUBA;SIDE-CAR;0
PB;ITATUBA;OUTROS;0
PB;ITATUBA;TRATOR ESTEI;0
PB;ITATUBA;TRATOR RODAS;0
PB;ITATUBA;TRICICLO;2
PB;ITATUBA;UTILITARIO;6
PB;JACARAU;AUTOMOVEL;1212
PB;JACARAU;BONDE;0
PB;JACARAU;CAMINHAO;71
PB;JACARAU;CAMINHAO TRATOR;1
PB;JACARAU;CAMINHONETE;294
PB;JACARAU;CAMIONETA;46
PB;JACARAU;CHASSI PLATAF;0
PB;JACARAU;CICLOMOTOR;13
PB;JACARAU;MICRO-ONIBUS;10
PB;JACARAU;MOTOCICLETA;1890
